file_path,task_name,task_label,param_dict,compressed_size_bytes,compression_ratio,lossless_reconstruction,compression_time_seconds,decompression_time_seconds,repetitions,compressed_file_sha256,bpppc,compression_ratio_dr,compression_efficiency_1byte_entropy,compression_efficiency_2byte_entropy,mse,pae,psnr_bps,psnr_dr
/home/artur/experiment-notebook/templates/lossy_compression_experiment/data/landsat/coast-u16be-6x1024x1024.raw,Kakadu_cc23c1_dc23c1__bit_rate=4_ht=False_lossless=False_quality_factor=False_spatial_dwt_levels=5,Kakadu ,"{'ht': False, 'spatial_dwt_levels': 5, 'lossless': False, 'bit_rate': 4, 'quality_factor': False}",107990,116.5192332623391,False,0.14,0.19,1,d5b8c1a45d0b3ce84514be66567a0aa19f408896f154823273601f80fbf9a505,0.1373163859049479,58.25961663116955,65.35483094866592,50.78992679087354,7.991525650024414,30,87.30316909801401,39.10450663138813
/home/artur/experiment-notebook/templates/lossy_compression_experiment/data/landsat/coast-u16be-6x1024x1024.raw,MCALIC_Magli_cdd2ed_ddd2ed__data_format=0_max_error=0,M-CALIC,"{'data_format': 0, 'max_error': 0}",2132439,5.900713689817152,True,13.24,11.88,1,eef86d35af64e050c60a32f522c47123f568e50a8593ba5912fbe1e4a4da99ce,2.711536407470703,2.9503568449085766,3.309669441492316,2.572080230265172,0.0,0,inf,inf
/home/artur/experiment-notebook/templates/lossy_compression_experiment/data/landsat/coast-u16be-6x1024x1024.raw,MCALIC_Magli_cdd2ed_ddd2ed__data_format=0_max_error=1,M-CALIC,"{'data_format': 0, 'max_error': 1}",1206383,10.43027960440424,False,11.27,11.87,1,d936027df70844cc3255ed0a02022b6fabc6b283904d7806d350fd3aa55f29e2,1.5339953104654949,5.21513980220212,5.850271592144811,4.5464866415942815,0.6468749046325684,1,98.2212630442062,50.02260057758033
/home/artur/experiment-notebook/templates/lossy_compression_experiment/data/landsat/coast-u16be-6x1024x1024.raw,MCALIC_Magli_cdd2ed_ddd2ed__data_format=0_max_error=2,M-CALIC,"{'data_format': 0, 'max_error': 2}",848563,14.82849476114325,False,10.51,11.67,1,82782580312ff0709c44e7a6aeeba092f7ca042a4654cc1dbd9527c8c533b8bb,1.0790036519368489,7.414247380571625,8.31720001242858,6.463638167285674,1.71351957321167,2,93.99057537872127,45.791912912095405
/home/artur/experiment-notebook/templates/lossy_compression_experiment/data/landsat/coast-u16be-6x1024x1024.raw,MCALIC_Magli_cdd2ed_ddd2ed__data_format=0_max_error=3,M-CALIC,"{'data_format': 0, 'max_error': 3}",659282,19.085781198333944,False,10.62,11.47,1,04c1f2787ed255fc7cadd6bda23865f8e20bffdf5c428f1aee9758bc003c8039,0.8383204142252604,9.542890599166972,10.705082489960947,8.319359840169204,3.1420048077901206,3,91.35739762283222,43.15873515620632
/home/artur/experiment-notebook/templates/lossy_compression_experiment/data/landsat/coast-u16be-6x1024x1024.raw,MCALIC_Magli_cdd2ed_ddd2ed__data_format=0_max_error=4,M-CALIC,"{'data_format': 0, 'max_error': 4}",550371,22.862599955302876,False,12.13,10.83,1,baab094e1cd419a00ce69dffb49eff1c7822cfbfb1836c7cadc45a23409a5a6f,0.6998329162597656,11.431299977651436,12.823473973276995,9.965648978864133,5.0697784423828125,4,89.27957627162262,41.080913804996726
/home/artur/experiment-notebook/templates/lossy_compression_experiment/data/landsat/mountain-u16be-6x1024x1024.raw,JPEG_LS_2bf27__ls=0_m=0,JPEG-LS,"{'ls': 0, 'm': 0}",3355327,3.750129868117176,True,2.17,2.65,1,718ae3c12fab5824740f262338062fa22d424c12c0e9c77bfa008fc327227c40,4.266518910725911,1.875064934058588,1.9535477727469361,1.4847815392322916,0.0,0,inf,inf
/home/artur/experiment-notebook/templates/lossy_compression_experiment/data/landsat/mountain-u16be-6x1024x1024.raw,JPEG_LS_2bf27__ls=0_m=1,JPEG-LS,"{'ls': 0, 'm': 1}",2149849,5.852928275427716,False,2.01,2.42,1,aee6fc74a5dab1940b2dfc11690109a59fb9cf8fea943da761d338c407da70ec,2.7336743672688804,2.926464137713858,3.0489544092109067,2.3173383747824463,0.66595458984375,1,98.09501991051864,49.896357443892725
/home/artur/experiment-notebook/templates/lossy_compression_experiment/data/landsat/mountain-u16be-6x1024x1024.raw,JPEG_LS_2bf27__ls=0_m=2,JPEG-LS,"{'ls': 0, 'm': 2}",1651303,7.619989789881082,False,2.03,2.19,1,3a7639f912dde01fb469a5cebf99e17d97f2ee24705457c0522a0a491ede8312,2.0997403462727866,3.809994894940541,3.969466286736994,3.0169675630018644,1.9584892590840657,2,93.41025413435386,45.211591667728
/home/artur/experiment-notebook/templates/lossy_compression_experiment/data/landsat/mountain-u16be-6x1024x1024.raw,JPEG_LS_2bf27__ls=0_m=3,JPEG-LS,"{'ls': 0, 'm': 3}",1349114,9.326796697684557,False,2.02,1.85,1,cfe7ca9085dbb12911834f6afdde71a3adb52a711b7e4a49b647fde8c8f2cffb,1.7154871622721355,4.6633983488422786,4.858589850589096,3.692740263378534,3.7693382898966465,3,90.56681491348488,42.36815244685899
/home/artur/experiment-notebook/templates/lossy_compression_experiment/data/landsat/mountain-u16be-6x1024x1024.raw,JPEG_LS_2bf27__ls=0_m=4,JPEG-LS,"{'ls': 0, 'm': 4}",1145057,10.988895749294576,False,1.83,1.68,1,6e9e5daa6fcec3c9908e677f479f25522c66d4be0b9b6e6a87e8bf364e124549,1.4560152689615886,5.494447874647288,5.724423838889817,4.350811870228004,6.0514488220214835,4,88.51087242782059,40.312209961194704
/home/artur/experiment-notebook/templates/lossy_compression_experiment/data/landsat/mountain-u16be-6x1024x1024.raw,Kakadu_cc23c1_dc23c1__bit_rate=1_ht=False_lossless=False_quality_factor=False_spatial_dwt_levels=5,Kakadu ,"{'ht': False, 'spatial_dwt_levels': 5, 'lossless': False, 'bit_rate': 1, 'quality_factor': False}",130939,96.09751105476595,False,0.24,0.13,1,9ab252e9aeb030abdcd251ae6bfa89fcb706f2c7111b6b3f59e8872f4feee29b,0.16649754842122394,48.048755527382966,50.05988733446611,38.04769845262044,36.76269404093424,85,80.67539277715214,32.47673031052625
/home/artur/experiment-notebook/templates/lossy_compression_experiment/data/landsat/mountain-u16be-6x1024x1024.raw,Kakadu_cc23c1_dc23c1__bit_rate=2_ht=False_lossless=False_quality_factor=False_spatial_dwt_levels=5,Kakadu ,"{'ht': False, 'spatial_dwt_levels': 5, 'lossless': False, 'bit_rate': 2, 'quality_factor': False}",261403,48.136065768181716,False,0.25,0.25,1,1fe2b09809e35700da50f50ccb1c126c93402a88de320f881594d89c23321da5,0.33239110310872394,24.068032884090854,25.07542601916451,19.058417798141825,22.517577489217118,45,82.80424941584606,34.60558694922017
/home/artur/experiment-notebook/templates/lossy_compression_experiment/data/landsat/mountain-u16be-6x1024x1024.raw,Kakadu_cc23c1_dc23c1__bit_rate=3_ht=False_lossless=False_quality_factor=False_spatial_dwt_levels=5,Kakadu ,"{'ht': False, 'spatial_dwt_levels': 5, 'lossless': False, 'bit_rate': 3, 'quality_factor': False}",271917,46.2748265095599,False,0.24,0.24,1,790dcc1d7d816ae344d66f46365b2433e5ef74e2989092e86eb6636c942e170a,0.3457603454589844,23.13741325477995,24.10585431469036,18.321501000995408,22.08420753479004,35,82.88864787791314,34.68998541128726
/home/artur/experiment-notebook/templates/lossy_compression_experiment/data/landsat/mountain-u16be-6x1024x1024.raw,Kakadu_cc23c1_dc23c1__bit_rate=4_ht=False_lossless=False_quality_factor=False_spatial_dwt_levels=5,Kakadu ,"{'ht': False, 'spatial_dwt_levels': 5, 'lossless': False, 'bit_rate': 4, 'quality_factor': False}",271938,46.27125300619994,False,0.23,0.26,1,259c1ba69094a3c24f4148ed0abdc2fb1d776fbb5318321f0817bcad3715f2ae,0.3457870483398437,23.13562650309997,24.10399277661694,18.320086150841984,22.08420753479004,35,82.88864787791314,34.68998541128726
